#Date	Molasses	MOT	Repump	OP	Add. H	Add. V	Lat. X	Lat. Y	Lat. Z	Clearing	Depump
2022-01-21 13:09:32.734000	9.000000										
2022-01-24 13:59:56.703000	8.000000										
2022-02-22 11:18:06.640000	10.000000										
2022-02-24 11:08:35.781000	9.000000										
2022-02-25 14:30:08.281000	8.000000										
2022-03-03 14:33:37.937000			375.000000								
2022-03-03 15:09:43.828000			400.000000								
2022-03-10 12:28:46.687000	6.000000										
2022-03-10 12:31:22.765000	8.000000										
2022-03-16 17:02:12.296000	7.000000										
2022-03-16 17:02:19.921000	7.000000										
2022-03-16 17:02:23.578000	7.000000										
2022-03-16 17:02:58.500000											
2022-03-16 17:03:04.328000	8.000000										
2022-03-18 13:16:21	7.500000										
2022-03-18 15:13:28.562000	10.000000										
2022-03-18 15:14:50.484000	12.000000										
2022-03-18 16:40:59.046000	10.000000										
2022-03-18 16:45:38.453000	9.000000										
2022-03-18 17:17:55.796000	10.000000										
2022-03-21 11:39:15.203000	9.000000										
2022-03-29 11:28:37.796000	7.000000										
2022-03-29 11:34:33.406000	8.000000										
2022-03-31 12:02:22.031000	9.000000										
2022-04-15 16:50:28.734000	11.000000										
2022-04-15 16:56:30.359000	9.000000										
2022-04-15 16:58:42.421000	8.000000										
2022-04-15 17:04:54.796000	9.000000										
2022-04-18 11:40:23	8.000000										
2022-04-25 12:14:03.828000	9.000000										
2022-04-29 12:24:46.625000	8.000000										
2022-05-04 11:21:29.562000	9.000000										
2022-05-10 12:56:41.484000	8.000000										
2022-05-13 13:37:32.484000	9.000000										
2022-05-18 12:36:02.203000	8.000000										
2022-05-19 15:01:53				1200.000000							
2022-05-19 15:03:48				1500.000000							
2022-05-19 15:06:23.750000				1000.000000							
2022-05-26 15:03:50.984000	9.000000										
2022-05-26 16:09:43.953000				1200.000000							
2022-05-26 16:14:17.125000				1000.000000							
2022-05-27 16:28:36.656000	10.000000										
2022-06-14 11:34:54.796000	9.000000										
2022-06-20 13:37:34.093000	8.000000										
2022-06-24 16:38:14.468000	9.000000										
2022-06-24 16:39:13.750000	10.000000										
2022-06-24 17:03:02.593000	8.000000										
2022-09-26 12:19:44.796000	7.000000										
2022-09-27 13:34:39.281000	8.000000										
2022-09-29 14:56:25.343000	7.000000										
2022-09-30 14:01:17.937000	8.000000										
2022-10-06 14:59:02.625000	7.000000										
2022-10-10 14:39:55.515000	8.000000										
2022-10-11 14:35:07.531000	7.500000										
2022-10-11 15:09:58.093000	7.000000										
2022-10-11 16:42:04.218000	7.500000										
2022-10-11 16:42:56.265000											
2022-10-11 16:43:00.718000	8.000000										
2022-10-12 11:44:31.312000	7.000000										
2022-10-27 18:19:59.984000	6.000000										
2022-10-27 18:43:14.421000	7.000000										
2022-10-31 18:26:32.796000											
2022-10-31 18:26:39.734000	6.000000										
2022-10-31 18:43:05.703000	7.000000										
2022-10-31 19:17:27.437000											
2022-10-31 19:17:34											
2022-10-31 19:17:38.531000	8.000000										
2022-10-31 19:18:06.234000	9.000000										
2022-10-31 19:18:40.281000	10.000000										
2022-10-31 19:28:47.921000	8.000000										
2022-10-31 19:39:42.687000	10.000000										
2022-10-31 19:40:54.250000	11.000000										
2022-11-01 12:28:15.671000	10.000000										
2022-11-01 19:48:10.531000	11.000000										
2022-11-02 16:11:29.031000	10.000000										
2022-11-02 17:15:59.531000	11.000000										
2022-11-02 17:16:46.296000	12.000000										
2022-11-03 12:08:25.203000	10.000000										
2022-11-03 12:10:25.031000	8.000000										
2022-11-03 12:17:45.421000	10.000000										
2022-11-03 12:18:15.500000											
2022-11-03 12:18:19.437000	12.000000										
2022-11-03 12:19:34.937000	11.000000										
2022-11-03 12:20:42.453000	13.000000										
2022-11-03 12:21:54.843000	10.000000										
2022-11-03 12:23:16.953000	9.000000										
2022-11-04 13:06:55.625000	11.000000										
2022-11-07 12:31:59.390000	9.000000										
2022-11-07 12:34:38.125000	7.000000										
2022-11-07 12:36:12.468000	8.000000										
2022-11-07 15:04:58.640000	10.000000										
2022-11-10 12:45:29.734000	11.000000										
2022-11-16 12:36:17.062000	10.000000										
2022-11-17 11:24:52.640000	9.000000										
2022-11-21 14:51:12.109000	8.000000										
2022-11-21 16:50:47.875000	10.000000										
2022-11-22 12:55:21.937000	11.000000										
2022-12-09 14:36:18.765000	10.000000										
2022-12-12 13:45:11.640000	11.000000										
2022-12-13 12:51:20.046000	10.000000										
2023-01-27 14:12:21.265000	9.000000										
2023-02-16 14:28:54.203000	10.000000										
2023-02-16 14:30:46.234000	11.000000										
2023-02-20 13:33:34.750000	10.000000										
2023-02-27 13:39:52.593000	9.000000										
2023-02-27 13:40:33.656000	10.000000										
2023-02-27 13:42:19.015000	11.000000										
2023-03-14 18:25:14.203000	12.000000										
2023-03-15 16:27:28.546000	13.000000										
2023-03-15 16:34:13.171000	12.000000										
2023-03-15 17:01:30.546000	13.000000										
2023-03-15 17:18:24.937000	12.000000										
2023-03-15 17:20:18	13.000000										
2023-03-16 18:02:40.921000	12.000000										
2023-03-16 19:14:46.453000	13.000000										
2023-03-17 14:21:41.843000	12.000000										
2023-03-17 15:51:55.953000	11.000000										
2023-03-17 15:55:19.328000	13.000000										
2023-03-17 16:00:21.734000	14.000000										
2023-03-17 16:06:16.203000	15.000000										
2023-03-17 16:10:15.828000	10.000000										
2023-03-17 16:13:31.640000	18.000000										
2023-03-17 16:16:29.437000	13.000000										
2023-03-18 14:06:20.765000	12.000000										
2023-03-20 14:31:13.093000	13.000000										
2023-03-20 14:32:20.765000	11.000000										
2023-03-20 14:36:10.125000	13.000000										
2023-03-22 15:26:41.281000	14.000000										
2023-03-22 15:32:10.515000	15.000000										
2023-03-22 15:37:33.875000	16.000000										
2023-03-22 15:41:52.796000	15.000000										
2023-03-22 15:51:25.625000	13.000000										
2023-03-22 16:37:56.031000	10.000000										
2023-03-22 17:18:34.234000	11.000000										
2023-03-22 17:22:43.593000	10.000000										
2023-03-30 14:55:39.250000	9.000000										
2023-04-03 14:18:01.906000	11.000000										
2023-04-14 13:17:42.656000	10.000000										
2023-04-26 14:32:47.203000	9.000000										
2023-05-10 18:02:33.031000	8.500000										
2023-05-15 13:54:52.468000	8.000000										
2023-05-15 15:41:48.062000	9.000000										
2023-05-15 16:43:10.015000	8.000000										
2023-05-29 12:58:59.093000	9.000000										
2023-06-01 15:19:19.250000	8.500000										
2023-06-05 13:43:59.531000	8.000000										
2023-06-06 14:05:39.921000	7.000000										
2023-06-06 18:06:16.984000	8.000000										
2023-06-06 18:10:23.718000	9.000000										
2023-06-06 18:13:16.312000	11.000000										
2023-06-06 18:14:43.265000	12.000000										
2023-06-06 18:24:37.109000	11.000000										
2023-06-06 18:26:54.640000	10.000000										
2023-06-06 18:27:38.312000	12.000000										
2023-06-06 18:28:56.281000											
2023-06-06 18:29:02.375000	13.000000										
2023-06-07 18:54:04.953000	12.000000										
2023-06-08 13:56:37.031000	11.000000										
2023-06-19 17:10:27.843000	11.500000										
2023-06-21 13:54:08.906000	12.000000										
2023-06-29 14:49:59.312000	11.000000										
2023-06-29 14:51:53.812000	12.000000										
2023-06-29 14:59:08.343000	12.500000										
2023-06-29 14:59:49.718000											
2023-06-29 14:59:53.546000	13.000000										
2023-07-03 14:51:46.046000	12.000000										
2023-07-04 15:02:51.406000	11.000000										
2023-07-04 15:08:56	12.000000										
2023-09-04 14:10:22.218000	10.000000										
2023-09-04 15:01:38.390000	9.000000										
2023-09-04 15:01:43.187000	8.000000										
2023-09-04 15:02:26.562000	9.000000										
2023-09-04 15:05:03.593000											
2023-09-04 15:05:10.109000	8.000000										
2023-09-05 14:26:35.687000	7.000000										
2023-09-05 14:30:52.062000	9.000000										
2023-09-05 14:32:13.562000	8.000000										
2023-09-05 14:51:54.656000	10.000000										
2023-09-05 16:20:04.515000	9.000000										
2023-09-05 16:20:39.875000											
2023-09-05 16:20:43.515000	11.000000										
2023-09-05 16:22:12.015000	9.000000										
2023-09-05 16:33:15.640000	8.000000										
2023-09-05 16:35:22.296000	7.000000										
2023-09-05 16:50:00.015000	8.000000										
2023-09-05 16:51:31.875000	9.000000										
2023-09-05 17:15:27.859000	8.500000										
2023-09-05 17:35:54.562000	8.000000										
2023-09-06 17:10:18.890000	10.000000										
2023-09-06 17:18:24.531000	9.000000										
2023-09-07 14:35:24	7.000000										
2023-09-07 14:41:47.640000	6.000000										
2023-09-07 16:12:07.062000	10.000000										
2023-09-07 16:12:47.156000	12.000000										
2023-09-07 16:18:41.953000	8.000000										
2023-09-07 16:38:47.984000	10.000000										
2023-09-07 16:41:44.187000	12.000000										
2023-09-07 16:42:06.203000	10.000000										
2023-09-07 19:16:29.812000	9.000000										
2023-09-07 19:18:09.656000	8.000000										
2023-09-08 13:13:39.156000	7.500000										
2023-09-12 13:35:02.546000	8.000000										
2023-09-12 15:53:54.250000	7.500000										
2023-09-12 15:54:01.234000	7.500000			900.000000							
2023-09-12 16:19:26.328000	7.000000										
2023-09-12 16:20:01.578000				1000.000000							
2023-09-12 16:20:02.562000				1000.000000							
2023-09-12 16:20:07.328000				1000.000000							
2023-09-12 16:40:30.890000	10.000000										
2023-09-12 16:41:31.359000	12.000000										
2023-09-12 16:44:03.671000	10.000000										
2023-09-12 16:48:23.562000	8.000000										
2023-09-12 17:14:17.015000	9.000000										
2023-09-13 14:31:41.640000	8.500000										
2023-09-15 13:19:53.906000	8.000000										
2023-09-15 13:21:51.812000	7.500000										
2023-09-18 12:23:28.671000	8.000000										
2023-09-25 14:25:08.281000		32.000000									
2023-09-25 14:25:09.750000		32.000000									
2023-09-25 14:25:23.718000		35.000000									
2023-09-25 14:25:28.343000		33.000000									
2023-09-27 15:19:54.828000		32.000000									
2023-10-09 16:50:27.593000	7.000000										
2023-10-09 19:11:50.750000	7.500000										
2023-10-10 17:17:12	7.000000										
2023-10-11 13:29:29.640000		31.000000									
2023-10-11 18:48:17.218000	7.500000										
2023-10-12 12:51:05.953000	7.000000										
2023-10-12 14:56:36.562000	7.500000										
2023-10-16 15:09:38.062000				800.000000							
2023-10-16 15:12:22.046000	7.000000										
2023-10-23 15:48:54.046000	7.500000										
2023-10-23 19:17:51.343000		30.000000									
2023-10-24 14:25:18.578000				750.000000							
2023-10-24 16:20:09.593000											
2023-10-24 16:20:19.578000				800.000000							
2023-10-24 17:39:53.015000	7.000000										
2023-10-26 15:49:20.609000	8.000000										
2023-10-26 16:16:17.812000	7.500000										
2023-11-06 17:18:10.437000	7.000000										
2023-11-07 12:53:23.921000	7.500000										
2023-11-07 12:54:42.765000	7.000000										
2023-11-07 17:02:59.812000	7.500000										
2023-11-07 18:41:32.703000	8.000000										
2023-11-07 18:42:52.562000	7.000000										
2023-11-07 19:11:15.234000	7.500000										
2023-11-09 13:21:51.359000	7.000000										
2023-11-09 16:02:18.781000				700.000000							
2023-11-09 18:25:12.218000	7.500000										
2023-11-13 15:28:23.046000	7.800000										
2023-11-13 15:29:28.734000	7.500000										
2023-11-28 16:46:24.890000											
2023-11-28 16:52:57.703000	8.500000										
2023-11-28 16:56:01.328000	7.500000										
2023-11-28 16:57:37.250000	7.000000										
2024-01-05 14:29:02.015000				800.000000							
2024-01-05 14:33:25.375000				750.000000							
2024-01-12 15:45:16.390000	7.500000										
2024-01-12 15:45:27.375000				800.000000							
2024-01-17 15:34:45.250000	6.500000										
2024-01-17 15:36:36.437000	7.000000										
2024-01-18 13:45:06.312000	7.500000										
2024-01-18 19:12:38.546000	8.000000										
2024-01-18 19:14:24.687000	8.500000										
2024-01-19 13:56:52.625000	8.000000										
2024-01-19 13:58:30.468000	7.500000										
2024-01-19 14:09:15.468000				900.000000							
2024-01-19 14:10:20.375000				700.000000							
2024-01-19 14:34:01.125000				800.000000							
2024-01-19 14:40:14.359000			350.000000								
2024-01-19 14:40:45.984000			400.000000								
2024-01-19 16:19:29.687000	7.000000										
2024-01-19 17:48:46.734000	6.500000										
2024-01-19 17:50:54.593000	6.000000										
2024-01-19 18:00:02.281000	8.000000										
2024-01-19 18:01:39.406000	7.500000										
2024-01-19 18:05:54.328000	7.200000										
2024-01-22 14:16:33.187000	6.500000										
2024-01-23 12:58:41.734000	7.500000										
2024-01-25 15:58:11.187000				900.000000							
2024-01-25 16:03:21.734000	7.000000										
2024-01-25 18:17:53.437000	6.500000										
2024-01-25 18:20:45.781000	6.800000										
2024-01-25 19:09:33.046000	7.000000										
2024-01-27 16:33:45.062000				1100.000000							
2024-01-30 14:37:12.781000	7.200000										
2024-01-30 16:50:15.703000	7.500000										
2024-01-30 16:50:21.031000	7.700000										
2024-01-30 16:52:23.218000	8.000000										
2024-01-31 13:57:59.421000	7.600000										
2024-01-31 13:58:08.296000	7.600000			1200.000000							
2024-01-31 14:00:38				1400.000000							
2024-01-31 14:02:42.578000				1800.000000							
2024-02-01 14:44:46.140000	7.900000										
2024-02-01 14:50:52.046000				1600.000000							
2024-02-01 15:27:03.187000	7.700000										
2024-02-01 15:27:10.953000	7.700000			1400.000000							
2024-02-06 16:05:44.781000	7.400000										
2024-02-06 16:08:03.609000	8.000000										
2024-02-06 16:14:16.765000	7.700000										
2024-02-06 16:17:08.406000	8.000000										
2024-02-06 16:56:44.046000	7.500000										
2024-02-06 17:39:46	7.800000										
2024-02-06 17:42:10.703000	7.600000										
2024-02-08 16:44:00.015000				1200.000000							
2024-02-08 17:22:24.281000				1500.000000							
2024-02-08 17:27:01.984000				1800.000000							
2024-02-08 17:30:40.453000				1600.000000							
2024-02-14 13:52:57				1800.000000							
2024-02-15 13:49:17.281000	8.000000										
2024-02-15 13:50:56.796000				1900.000000							
2024-02-19 14:19:56.828000	8.100000										
2024-02-21 16:07:39.171000				2000.000000							
2024-02-26 16:08:02.093000	7.000000										
2024-02-26 16:11:33.531000	6.000000										
2024-02-26 16:25:39.921000											
2024-02-26 16:25:45.062000	8.100000										
2024-02-27 15:38:02.718000	8.400000										
2024-02-27 15:40:31.562000				1800.000000							
2024-02-27 15:42:23.515000				2100.000000							
2024-02-27 15:44:03.500000				2200.000000							
2024-02-27 15:58:14.328000				1900.000000							
2024-02-27 15:58:22.375000	8.700000										
2024-02-27 16:03:20.750000				2400.000000							
2024-02-27 16:06:52.343000	8.400000										
2024-02-27 16:07:45.187000				2100.000000							
2024-02-29 13:57:17.968000	9.000000										
2024-03-04 13:30:45.171000	8.000000										
2024-03-04 13:30:45.500000	8.000000										
2024-03-04 13:30:48.312000	8.000000										
2024-03-04 13:30:53.390000											
2024-03-04 13:30:59.218000				1800.000000							
2024-03-04 13:40:13.796000				1500.000000							
2024-03-04 13:40:21.203000	7.000000										
2024-03-04 13:41:49.109000				1800.000000							
2024-03-04 15:56:06.937000				1500.000000							
2024-03-07 15:50:31.375000	8.000000										
2024-03-07 15:50:37.375000	8.000000			1800.000000							
2024-03-08 14:03:13.640000	8.500000										
2024-03-08 14:03:21.265000				2000.000000							
2024-03-11 14:13:12.937000				1800.000000							
2024-03-11 14:14:09.359000				2200.000000							
2024-03-11 14:25:06.875000				1800.000000							
2024-03-11 14:29:39.937000				2000.000000							
2024-03-12 14:27:40.843000	8.200000										
2024-03-12 14:29:22.093000	8.000000										
2024-03-12 15:44:19.609000				2200.000000							
2024-03-12 15:47:38.265000				1800.000000							
2024-03-12 15:50:46.312000				1600.000000							
2024-03-12 15:54:12.609000				1800.000000							
2024-03-12 16:31:37.859000				1600.000000							
2024-03-12 16:34:31.812000				1800.000000							
2024-03-15 13:52:35.812000				2000.000000							
2024-03-15 13:54:24.875000	9.000000										
2024-03-15 13:56:07.921000	9.200000										
2024-03-18 17:25:07.171000	8.000000										
2024-03-18 17:29:08.312000	7.000000										
2024-03-18 17:29:45.281000	7.000000										
2024-03-18 17:30:07.437000	8.000000										
2024-03-18 17:30:14.875000	7.000000										
2024-03-19 14:50:04.359000											
2024-03-19 14:53:29.500000				2200.000000							
2024-03-19 15:00:07.093000	8.000000										
2024-03-20 13:22:40.703000	7.000000										
2024-03-20 13:41:09.375000	7.500000										
2024-03-20 15:11:19.312000				2000.000000							
2024-03-20 15:25:44.859000				2200.000000							
2024-03-20 15:28:44.593000				2000.000000							
2024-03-20 15:43:30.140000				1800.000000							
2024-03-20 16:20:10.843000	7.200000										
2024-03-21 14:07:52.015000	7.500000										
2024-03-25 13:17:56.953000	8.000000										
2024-03-26 13:57:39.765000	7.600000										
2024-03-26 14:54:53.484000				2000.000000							
2024-03-26 14:56:16.156000				2200.000000							
2024-03-26 15:06:05.656000				1800.000000							
2024-03-26 15:08:45.953000	8.000000										
2024-04-06 16:31:42.531000				2000.000000							
2024-04-06 17:04:43.359000				2200.000000							
2024-04-06 17:05:51.046000				2200.000000							
2024-04-06 17:06:48.921000	7.500000										
2024-04-06 17:11:24.703000				1800.000000							
2024-04-16 15:33:58.828000				1600.000000							
2024-04-16 17:07:02.062000				1200.000000							
2024-04-16 17:09:57.828000				1600.000000							
2024-04-16 17:10:04.031000				1600.000000							
2024-04-16 17:10:09.984000	8.000000										
2024-04-16 17:13:38.812000	8.300000										
2024-04-17 16:02:31.828000				1800.000000							
2024-04-18 14:05:01.265000	8.800000										
2024-04-18 14:05:09.687000				2000.000000							
2024-04-18 14:06:27.718000				1200.000000							
2024-04-18 14:08:19.593000				1800.000000							
2024-04-19 14:51:52.359000				2000.000000							
2024-04-19 15:08:49.656000				2200.000000							
2024-04-22 15:10:50.640000				1800.000000							
2024-04-22 15:25:08.484000				1600.000000							
2024-04-22 16:09:53.500000				2000.000000							
2024-04-22 16:14:31.750000	8.500000										
2024-04-23 16:20:06.234000	8.800000										
2024-04-23 16:20:11.406000											
2024-04-23 16:20:18.109000				2200.000000							
2024-04-23 16:21:57.812000				2200.000000							
2024-04-23 16:21:59.421000				2200.000000							
2024-04-23 16:25:00.109000	8.500000										
2024-04-23 16:25:08.703000				2000.000000							
2024-04-25 17:11:50.265000	8.800000										
2024-04-25 17:44:01.031000				1800.000000							
2024-04-27 14:16:02.234000	8.000000										
2024-04-30 14:55:40.968000			360.000000								
2024-04-30 15:05:46.062000			320.000000								
2024-04-30 15:27:18.250000			450.000000								
2024-04-30 15:28:07.312000			200.000000								
2024-04-30 15:29:07.031000			400.000000								
2024-05-01 15:30:51.234000				2000.000000							
2024-05-13 14:49:34.656000	7.500000										
2024-05-13 14:54:44.500000	6.500000										
2024-05-13 14:56:21.312000	7.000000										
2024-05-14 15:28:10.765000	8.000000										
2024-05-21 15:56:30.031000	9.000000										
2024-05-21 18:32:14.406000	9.500000										
2024-05-21 18:32:36.093000	9.000000										
2024-05-22 13:18:01.031000	7.000000										
2024-05-22 13:32:22.656000	9.000000										
2024-05-22 14:09:54.750000	9.500000										
2024-05-22 14:51:41.578000	11.000000										
2024-05-22 16:33:46.015000				2200.000000							
2024-05-22 16:38:12.500000				1600.000000							
2024-05-22 16:41:57.296000				2400.000000							
2024-05-22 16:43:29.093000				1800.000000							
2024-05-22 16:48:10.062000				2200.000000							
2024-05-22 16:50:02.203000				1600.000000							
2024-05-22 16:54:53.765000				1800.000000							
2024-05-22 16:55:51.515000	11.500000										
2024-05-22 16:56:52.671000	10.500000										
2024-05-22 17:14:11.968000	11.000000										
2024-05-22 17:33:16.187000	12.000000										
2024-05-22 17:34:50.265000	13.000000										
2024-05-22 17:36:11.765000	12.500000										
2024-05-22 17:46:15.171000	12.000000										
2024-05-22 17:49:29.265000	13.000000										
2024-05-22 17:49:37.421000	13.500000										
2024-05-22 18:10:05.968000	12.000000										
2024-05-22 18:10:14.390000	12.500000										
2024-05-22 18:11:38.265000	12.000000										
2024-05-24 13:57:46.937000				2000.000000							
2024-05-24 14:02:44.562000				1800.000000							
2024-05-30 14:39:39.859000	11.500000										
2024-05-30 15:16:53.953000	10.500000										
2024-06-11 14:58:21.953000	11.000000										
2024-06-14 15:24:32.843000				2000.000000							
2024-06-17 13:24:07.140000	12.000000										
2024-06-17 13:25:47.234000	11.000000										
2024-06-17 13:27:59.765000	12.000000										
2024-06-17 13:58:27.093000				2100.000000							
2024-07-11 14:18:25.093000	12.500000										
2024-07-30 15:27:30.265000	10.000000										
2024-07-30 15:27:34.484000	9.000000										
2024-07-31 14:03:34.734000	12.500000										
2024-08-01 17:51:14.796000	14.000000										
2024-08-12 16:00:42.640000	12.000000										
2024-08-12 16:03:20.796000	11.000000										
2024-08-14 13:45:16.375000	12.000000										
2024-08-15 13:26:04.671000	11.500000										
2024-08-16 13:59:15.406000	11.000000										
2024-08-20 15:59:22.890000	10.500000										
2024-08-20 18:51:31.468000				2300.000000							
2024-08-20 18:55:26.984000				2600.000000							
2024-08-20 18:59:06.109000				2400.000000							
2024-08-20 19:02:54.859000				2200.000000							
2024-08-21 16:53:32.281000				2400.000000							
2024-08-21 16:57:37.828000	11.000000										
2024-08-27 13:34:28.750000	9.000000										
2024-08-27 13:46:41.593000	11.000000										
2024-08-27 14:11:56.453000	12.000000										
2024-08-27 14:35:16.828000	11.500000										
2024-08-28 15:37:38.531000	12.000000										
2024-08-28 15:41:31.359000	13.000000										
2024-08-28 15:45:02.937000	13.500000										
2024-08-28 15:45:26.046000	11.000000										
2024-08-28 15:49:46.906000	11.500000										
2024-08-28 15:49:55.640000				2500.000000							
2024-08-28 15:53:27.890000				2200.000000							
2024-08-28 15:57:04.031000				2000.000000							
2024-08-28 16:01:45.859000				2200.000000							
2024-09-22 14:35:47.500000	12.000000										
2024-09-30 16:55:24.015000	10.000000										
2024-09-30 16:57:37.500000	10.000000										
2024-09-30 16:57:47.390000	12.000000										
2024-09-30 17:07:02.078000	10.000000										
2024-09-30 17:22:00.953000	11.000000										
2024-09-30 17:22:52.703000	11.500000										
2024-09-30 18:22:50.625000	12.000000										
2024-10-01 14:33:47.906000	12.500000										
2024-10-01 14:50:25.500000	12.000000										
2024-10-02 13:41:53.921000	11.500000										
2024-10-02 13:43:26.046000	11.000000										
2024-10-02 15:18:10.796000	12.000000										
2024-10-02 16:48:54.843000	12.500000										
2024-10-02 17:29:26.890000	13.000000										
2024-10-02 17:41:23.468000				2400.000000							
2024-10-02 17:44:31.187000				2300.000000							
2024-10-02 17:57:12.750000	12.500000										
2024-10-06 14:07:56.796000	12.000000										
2024-10-06 14:09:10.437000	11.500000										
2024-10-07 19:18:59.578000	10.000000										
2024-10-07 19:27:02.734000	9.500000										
2024-10-07 19:33:11.281000	11.000000										
2024-10-07 19:39:15.515000	10.000000										
2024-10-08 15:42:47.640000				2400.000000							
2024-10-14 17:59:59.703000	8.000000										
2024-10-14 18:01:36.984000	7.500000										
2024-10-15 13:57:09.906000	9.000000										
2024-10-15 14:04:14.328000	10.000000										
2024-10-15 14:07:08.984000	11.000000										
2024-10-15 17:18:44.531000	10.000000										
2024-10-15 17:37:28.890000	11.500000										
2024-10-16 15:20:57.140000	12.000000										
2024-10-17 14:35:33.281000	12.500000										
2024-10-18 13:56:17.312000	13.000000										
2024-10-18 14:56:26.125000	12.000000										
2024-10-19 13:13:23.406000				2200.000000							
2024-10-19 16:07:00.453000	11.000000										
2024-10-19 16:10:34.640000	12.000000										
2024-10-19 16:17:03.328000	12.500000										
2024-10-20 13:55:24.906000	12.000000										
2024-10-21 14:17:03.500000	10.000000										
2024-10-21 14:19:24.609000	9.000000										
2024-10-21 14:20:42.562000	9.500000										
2024-10-21 16:47:19.562000	11.000000										
2024-10-21 16:52:59.765000	10.500000										
2024-10-22 15:04:57.937000	9.000000										
2024-10-22 15:44:11.015000	10.000000										
2024-10-22 15:47:26.328000	11.000000										
2024-10-22 15:57:20.703000	10.500000										
2024-10-22 16:28:30.812000				2400.000000							
2024-10-24 13:58:35.890000	11.000000										
2024-10-29 16:16:42.859000	9.000000										
2024-10-30 13:38:09.953000	10.000000										
2024-10-30 13:38:17.109000				2500.000000							
2024-10-30 14:27:33.421000	9.000000										
2024-10-30 14:31:14.156000	10.000000										
2024-10-30 14:41:26.484000	11.000000										
2024-10-30 15:00:30.234000	9.000000										
2024-10-30 15:02:10.046000	8.000000										
2024-10-30 15:05:34.781000	11.000000										
2024-10-30 15:06:39.750000	7.000000										
2024-10-30 15:07:21.062000	9.000000										
2024-10-30 15:08:43.671000	9.500000										
2024-10-30 15:31:23.515000	10.500000										
2024-10-30 15:41:49.203000	11.500000										
2024-10-31 13:22:04.750000	10.000000										
2024-10-31 13:22:08.078000	9.000000										
2024-10-31 13:23:29.750000	10.500000										
2024-10-31 13:25:36.609000	11.500000										
2024-10-31 14:33:18.359000				2400.000000							
2024-11-04 13:48:51.890000	10.500000										
2024-11-12 13:32:09.078000	9.500000										
2024-11-12 14:08:49.156000	10.500000										
2024-11-12 14:11:59.812000	11.000000										
2024-11-12 14:14:09.734000	9.000000										
2024-11-12 15:07:35.796000	11.500000										
2024-11-12 15:51:42.484000				2300.000000							
2024-11-15 15:14:20.890000	10.500000										
2024-11-18 14:08:40.281000				2200.000000							
2024-11-18 14:17:32.281000				2100.000000							
2024-11-18 14:17:33.437000				2100.000000							
2024-11-18 14:17:37.500000				2100.000000							
2024-11-18 16:13:33.140000				2200.000000							
2024-11-19 20:01:56.031000				2400.000000							
2024-11-20 12:55:39.218000	9.500000										
2024-11-20 12:56:06.281000	9.000000										
2024-11-20 13:17:05.906000	10.500000										
2024-12-11 22:14:19.500000				2600.000000							
2024-12-11 23:22:09.562000				2400.000000							
2024-12-11 23:58:20.921000				2500.000000							
2024-12-12 00:04:22.671000	9.500000			2400.000000							
2024-12-12 00:04:48.968000	9.500000			2400.000000							
2024-12-12 00:05:05.718000	9.500000										
2024-12-12 00:05:12.171000				2400.000000							
2024-12-12 00:05:19.671000	9.500000			2400.000000							
2025-01-09 13:34:45.890000	8.500000										
2025-01-09 13:36:29.296000	10.000000										
2025-01-09 13:37:25.921000	12.000000										
2025-01-09 15:12:07.156000	10.000000										
2025-01-09 15:15:27.187000	11.000000										
2025-01-09 15:17:59.578000	10.000000										
2025-01-10 14:12:03.296000	11.000000										
2025-01-12 13:58:32.578000	9.000000										
2025-01-13 14:29:14.328000	11.000000										
2025-01-13 14:43:29.562000	12.000000										
2025-01-13 17:40:23.171000	11.000000										
2025-01-18 14:55:47.921000	10.000000										
2025-01-18 15:43:34.046000	11.000000										
2025-01-22 13:55:05.640000	10.500000										
2025-01-22 14:32:21.703000				2600.000000							
2025-01-22 18:41:15.078000				2500.000000							
2025-01-22 18:42:40.406000				2400.000000							
2025-01-22 18:46:38.625000				2200.000000							
2025-01-22 18:49:41.984000	10.000000										
2025-01-22 18:49:56.296000				2400.000000							
2025-01-22 18:51:29.296000	11.000000										
2025-01-22 18:54:19.546000	10.500000										
2025-01-23 13:51:50.218000	11.500000										
2025-01-23 14:23:21.765000				2500.000000							
2025-01-23 15:07:59.703000				2400.000000							
2025-02-11 14:24:17.406000	11.000000										
2025-03-05 15:31:51.562000	10.000000										
2025-03-06 13:03:26.640000	11.000000										
2025-03-20 14:29:29.578000				2300.000000							
2025-03-20 15:06:41.843000	10.500000										
2025-03-21 15:09:31.343000	11.000000										
2025-03-21 15:35:09.593000	10.500000										
2025-03-21 15:41:14.906000	10.000000										
2025-03-22 14:21:18.234000	11.000000										
2025-03-24 18:37:28.531000				2100.000000							
2025-03-24 18:41:22.625000				2400.000000							
2025-03-24 18:45:41.593000				2300.000000							
2025-03-30 16:21:09.609000	10.000000										
2025-03-31 19:00:04.781000	11.000000										
2025-04-02 16:26:03.078000				2400.000000							
2025-04-02 17:29:02.078000				2300.000000							
2025-04-02 17:29:03.421000				2300.000000							
2025-04-02 17:29:09.109000				2300.000000							
2025-04-03 14:25:47.109000	10.000000										
2025-05-30 20:00:29.687000	8.000000										
2025-05-30 20:02:47.609000	10.000000										
2025-05-30 20:04:59.546000	6.000000										
2025-05-30 20:08:30.218000	10.000000										
2025-05-30 20:12:41.281000	7.000000										
2025-05-30 20:13:22.703000	6.000000										
